timestamp,unnamed: 0,open,high,low,close,volume,date,time,close_fut,oi,atm_strike,call_iv,put_iv,call_oi,put_oi,ema_5,ema_15,T,call_delta,put_delta,average_iv,pcr_oi,futures_basis,returns,delta_neutral_ratio
2015-01-01 12:00:00,2015-01-01 12:00:00,108.16834109889388,108.18682442679842,107.78065013863322,108.78370711272775,7347,2015-01-01,12:00:00,108.13425986358196,6374442,100.0,16.03900180899169,18.20237075783356,357559,304766,108.46700331097753,107.46732535810669,0.019178082191780823,0.9999427592615083,-0.0003344923550706591,17.120686283412624,0.8523516398692244,-0.005970078299251198,-0.0020604408919756567,2989.4338214404856
2015-01-01 12:05:00,2015-01-01 12:05:00,108.08071732563472,108.67489257990816,106.97513682357248,108.19291255411665,4848,2015-01-01,12:05:00,108.0010676893555,8443732,100.0,15.225370230902696,18.09582653730429,335899,367260,108.37563972535725,107.55802375760794,0.019178082191780823,0.9999289169148229,-0.0006763465361433463,16.660598384103494,1.0933643744101649,-0.0017731740483942792,-0.005430910329236149,1478.4269061487378
2015-01-01 12:10:00,2015-01-01 12:10:00,109.92331727902372,110.40333521646173,109.3208378167092,110.6959600343205,5357,2015-01-01,12:10:00,110.6549109767335,6402887,100.0,14.935477284049604,14.351331528350098,144957,251018,109.14907982834501,107.950265792197,0.019178082191780823,0.9999996879319547,-1.0764974489596568e-07,14.643404406199851,1.7316721510516913,-0.0003708270615682439,0.023135041114193733,9289382.793227883
2015-01-01 12:15:00,2015-01-01 12:15:00,108.81736493761858,110.57996872265488,108.28595958110984,108.7871446458768,4064,2015-01-01,12:15:00,108.1093653027064,9878488,100.0,13.08619558408113,16.625578750805705,154973,100565,109.02843476752228,108.05487564890697,0.019178082191780823,0.9999988511016815,-9.815496429566029e-05,14.855887167443417,0.6489194892013448,-0.006230325700492486,-0.017243767413480104,10187.960010759174
2015-01-01 12:20:00,2015-01-01 12:20:00,107.70747060616138,107.99590344997073,107.42892777083526,107.39038392648528,2270,2015-01-01,12:20:00,107.35703218326874,5690113,100.0,17.495932461165093,14.976479861665814,374108,438136,108.48241782050995,107.97181418360425,0.019178082191780823,0.9986777987329998,-0.00022551594721176293,16.236206161415453,1.1711484384188524,-0.000310565452856313,-0.01283939130802847,4428.413205719887
2015-01-01 12:25:00,2015-01-01 12:25:00,108.718240588481,110.19338512908892,107.79629023739376,108.96745814620228,4388,2015-01-01,12:25:00,108.86442204066604,5477597,100.0,17.087140942480147,17.334303352410654,129718,213245,108.64409792907406,108.096269678929,0.019178082191780823,0.9998895145338066,-0.0001355679368475471,17.210722147445402,1.64391217872616,-0.0009455676702854653,0.014685432364191842,7375.560459094633
2015-01-01 12:30:00,2015-01-01 12:30:00,107.86267490897812,108.52409466938764,107.68427885256042,108.16142258122233,6950,2015-01-01,12:30:00,109.0118936539641,8891683,100.0,15.177603187049256,17.63555916315455,324139,368012,108.48320614645684,108.10441379171567,0.019178082191780823,0.9999283570791824,-0.0005271330419970299,16.406581175101902,1.1353524259654038,0.00786297972461595,-0.00739703007386372,1896.9183819154641
2015-01-01 12:35:00,2015-01-01 12:35:00,108.9455051825346,110.49706261560266,108.40996810884369,108.42168831851076,1556,2015-01-01,12:35:00,108.3465339295929,5138545,100.0,14.761316177532471,17.923891760446374,301555,318624,108.46270020380815,108.14407310756506,0.019178082191780823,0.9999717107484768,-0.0004498331323045113,16.342603968989422,1.0566032730347699,-0.0006931674841391973,0.002406271395820392,2222.98367758192
2015-01-01 12:40:00,2015-01-01 12:40:00,108.917740442651,111.16963569060404,107.78838622573043,109.4742859034322,2599,2015-01-01,12:40:00,109.02850631985012,5584685,100.0,18.231584385362265,18.96758311248232,188642,411085,108.79989543701618,108.31034970704846,0.019178082191780823,0.9998674493531022,-0.00022685981631287433,18.599583748922292,2.1791806702643104,-0.004072002661659787,0.009708367405506735,4407.424221723482
2015-01-01 12:45:00,2015-01-01 12:45:00,108.3673047547818,109.19352723206124,107.42870803019,108.02618215049442,2138,2015-01-01,12:45:00,108.11419710570225,7467019,100.0,13.650796715148475,15.239011403217358,280949,455805,108.5419910081756,108.2748287624792,0.019178082191780823,0.9999840389581065,-9.653963128508636e-05,14.444904059182917,1.6223763031724618,0.0008147557699040858,-0.013227798117040557,10358.274893396927
2015-01-01 12:50:00,2015-01-01 12:50:00,108.83132610894816,109.14730342028842,107.4300568560918,108.52478845373804,6442,2015-01-01,12:50:00,107.7843410566871,5273168,100.0,16.558259975425376,18.8854193369079,247718,351489,108.53625682336309,108.30607372388656,0.019178082191780823,0.9998601802556625,-0.0007144333182627083,17.721839656166637,1.4189077903099492,-0.006822841192328892,0.004615606081023849,1399.5150487760402
2015-01-01 12:55:00,2015-01-01 12:55:00,106.91553096711804,108.2709399816548,106.63994345512468,106.7870383612648,9623,2015-01-01,12:55:00,106.43778535434882,5285813,100.0,14.60804049007327,12.350826873764817,435888,422511,107.95318400266368,108.11619430355883,0.019178082191780823,0.9995462470383767,-4.415225483056506e-05,13.479433681919044,0.9693109239070586,-0.0032705561674484323,-0.016012471595040267,22638.62289421345
2015-01-01 13:00:00,2015-01-01 13:00:00,107.39237399766552,107.56840748685975,105.57051455112708,107.74738605976198,3990,2015-01-01,13:00:00,107.16577289841376,9584884,100.0,12.310020620146538,12.361679084029864,255235,355841,107.8845846883631,108.07009327308423,0.019178082191780823,0.999995878625005,-4.493380849623918e-06,12.335849852088202,1.394170078555057,-0.005397932911575455,0.008993111085713323,222548.6581465049
2015-01-01 13:05:00,2015-01-01 13:05:00,107.77464394086982,107.8818626952064,107.00102403961148,108.89855649463344,5469,2015-01-01,13:05:00,109.44097162841256,5119591,100.0,15.173634552493162,15.957585041755127,465140,424263,108.22257529045322,108.17365117577788,0.019178082191780823,0.9999815950045486,-4.3370240739082355e-05,15.565609797124145,0.9121189319344714,0.00498092124670033,0.010683975518746891,23056.86060219242
2015-01-01 13:10:00,2015-01-01 13:10:00,107.28953368523914,108.54276423421804,105.5364964908517,107.83814671122508,6352,2015-01-01,13:10:00,107.11286252740176,6812208,100.0,15.739569197690193,15.723443964319417,424191,414747,108.09443243071053,108.13171311770878,0.019178082191780823,0.999792300264062,-0.00020489298002812628,15.731506581004805,0.9777364441961286,-0.0067256736687577295,-0.009737592650832072,4879.582990724316
2015-01-01 13:15:00,2015-01-01 13:15:00,104.2278609877619,104.68819202441252,103.2327325690486,103.72072510073367,2421,2015-01-01,13:15:00,104.30171412257594,5716001,100.0,13.840047057078229,17.230306983363022,134677,100475,106.6365299873849,107.5803396155869,0.019178082191780823,0.9761850832526464,-0.05533682141635121,15.535177020220626,0.7460442391796669,0.005601474741697127,-0.03818149454587039,17.640787061256795
2015-01-01 13:20:00,2015-01-01 13:20:00,106.05461531864655,106.24423421672962,104.85525655304174,106.43228801298751,8468,2015-01-01,13:20:00,106.25873205761476,8576242,100.0,15.127764815342484,15.23405659080662,443928,499867,106.56844932925245,107.43683316526197,0.019178082191780823,0.9988390065298023,-0.001245141126134719,15.180910703074552,1.1260091726586294,-0.0016306701529480417,0.026142922830710624,802.1893948925209
2015-01-01 13:25:00,2015-01-01 13:25:00,105.57760320851892,107.20476567496472,104.98305826027288,105.6657909567353,4920,2015-01-01,13:25:00,105.47923428264929,7249818,100.0,16.6838228726879,18.17308963280941,384969,383894,106.26756320508007,107.21545288919614,0.019178082191780823,0.992872857541236,-0.012163391106440158,17.428456252748656,0.9972075673625669,-0.0017655352067765379,-0.007201734272204052,81.62796450864258
2015-01-01 13:30:00,2015-01-01 13:30:00,105.28416076704792,106.47701068680752,104.57481351592249,104.7147492153948,1481,2015-01-01,13:30:00,104.892238414646,7291851,100.0,12.35790124372338,12.964896149793582,449627,430665,105.74995854185165,106.90286492997097,0.019178082191780823,0.9972259588122533,-0.00409256612944342,12.66139869675848,0.9578272657113563,0.001694978029180099,-0.009000469619632079,243.6676469655174
2015-01-01 13:35:00,2015-01-01 13:35:00,105.43492229998068,106.10977080182772,104.98153022803164,105.56699305588388,2796,2015-01-01,13:35:00,105.44685380987508,5739300,100.0,16.383822962692747,15.406504258221634,268945,291885,105.68897004652906,106.7358809457101,0.019178082191780823,0.9929365149484785,-0.0045497386633031045,15.89516361045719,1.0852962501626726,-0.0011380379655713643,0.00813871825005319,218.2403404743269
2015-01-01 13:40:00,2015-01-01 13:40:00,105.60566865405744,106.04074928550683,105.3273936022418,105.2889489479642,5628,2015-01-01,13:40:00,104.91262902299384,7396988,100.0,13.800912618770113,14.813519948918032,370943,388133,105.55562968034079,106.55501444599186,0.019178082191780823,0.9972091988047029,-0.0048928855132074345,14.307216283844072,1.0463413516362352,-0.00357416356351268,-0.0026338166871201496,203.80799757380836
2015-01-01 13:45:00,2015-01-01 13:45:00,106.71004064996896,106.83443170864714,106.60766133261518,107.47049750270833,4170,2015-01-01,13:45:00,107.1349668758619,8612629,100.0,17.041292264434173,17.60723893558703,314896,153546,106.1939189544633,106.66944982808141,0.019178082191780823,0.9990879610620865,-0.001272072100396815,17.3242656000106,0.48760860728621513,-0.003122071960613794,0.02071963464866844,785.4019915619778
2015-01-01 13:50:00,2015-01-01 13:50:00,107.14805541286626,107.77038285473476,106.79376365695371,107.02393545789052,7627,2015-01-01,13:50:00,106.45774358972388,6973270,100.0,16.351210306584626,15.33395345648822,255016,440834,106.47059112227237,106.71376053180755,0.019178082191780823,0.9989086754801516,-0.0005453786239124625,15.842581881536423,1.7286523198544406,-0.00529032936178481,-0.004155205895520875,1831.5875094519367
2015-01-01 13:55:00,2015-01-01 13:55:00,107.98411726774674,109.33745622246984,106.08738210514964,108.1931754027159,4491,2015-01-01,13:55:00,107.48612195080048,8526355,100.0,17.237659090424298,15.504645363456223,265832,342721,107.04478588242021,106.89868739067109,0.019178082191780823,0.999614471016465,-9.335919197905884e-05,16.37115222694026,1.289239068283728,-0.006535102138222898,0.010925032235292953,10707.188545940777
2015-01-01 14:00:00,2015-01-01 14:00:00,106.86698005680644,108.4150131769979,106.39056527705104,106.50837362062984,4097,2015-01-01,14:00:00,106.43535344259683,6262333,100.0,17.42916705616367,15.504142429878325,109353,455822,106.86598179515676,106.84989816941594,0.019178082191780823,0.9962752581772965,-0.0013257851484148597,16.466654743020996,4.1683538631770505,-0.0006855815702631425,-0.015572163177713372,751.4605661169661
2015-01-01 14:05:00,2015-01-01 14:05:00,107.40734518061367,108.17327058106684,107.08213480561528,107.37064013144855,2328,2015-01-01,14:05:00,106.46801787117032,9892006,100.0,10.057967264408385,13.199468566517815,143712,351042,107.03420124058736,106.91499091467001,0.019178082191780823,0.9999999015252592,-3.62553363069118e-05,11.628717915463099,2.442677020708083,-0.008406602206834193,0.00809576262886158,27582.143854906593
2015-01-01 14:10:00,2015-01-01 14:10:00,108.7927603533035,109.28439608907324,107.75826231249027,109.31341680315118,8005,2015-01-01,14:10:00,109.39993898627029,9956378,100.0,13.364655356745764,17.706260147350402,156156,190160,107.79393976144198,107.21479415073016,0.019178082191780823,0.9999994906051936,-0.00011006898370213847,15.535457752048083,1.217756602371987,0.0007915056143099772,0.01809411464180699,9085.206903620798
2015-01-01 14:15:00,2015-01-01 14:15:00,109.45470753109588,110.23881211626642,107.23529100830643,109.44719426643222,2065,2015-01-01,14:15:00,109.22603840075767,5888129,100.0,17.900945790993205,14.34178238516028,471157,289483,108.34502459643873,107.49384416519291,0.019178082191780823,0.9998939419328062,-1.938813133040007e-06,16.121364088076742,0.6144087851820094,-0.0020206627237622653,0.0012237972903357264,515724.762171896
2015-01-01 14:20:00,2015-01-01 14:20:00,110.66187043718956,111.79316595280592,110.07560687164724,110.38428555141596,2636,2015-01-01,14:20:00,110.73545034293764,5201913,100.0,10.76044589911447,14.163660281555138,214387,401271,109.02477824809782,107.85514933847078,0.019178082191780823,0.9999999999909824,-1.6080810860685801e-07,12.462053090334805,1.8717133035118734,0.00318129333145082,0.008562040272156679,6218591.889764539
2015-01-01 14:25:00,2015-01-01 14:25:00,111.1272619042653,111.55505720117704,110.69625038799288,110.91010152786323,5790,2015-01-01,14:25:00,110.66388725334076,8407471,100.0,12.725887388698492,15.035100164850189,380819,118614,109.65321934135297,108.23701836214484,0.019178082191780823,0.9999999987014799,-2.2850936964857738e-07,13.88049377677434,0.3114708037151508,-0.002219944541846963,0.004763503915621747,4376188.163484813
2015-01-01 14:30:00,2015-01-01 14:30:00,111.45966758272138,111.93200152883632,110.76003843685604,111.44652030346032,3617,2015-01-01,14:30:00,110.45700676510202,5228733,100.0,18.075519113528124,15.56965806213982,372314,251840,110.25098632872209,108.63820610480929,0.019178082191780823,0.9999943787196643,-1.7449210176767593e-07,16.822588587833973,0.6764182920867869,-0.008878819506108634,0.004836518659775413,5730886.203956023
2015-01-01 14:35:00,2015-01-01 14:35:00,112.40597783544509,113.76711129034044,112.02173074303778,112.09757384677708,3465,2015-01-01,14:35:00,112.53229908694688,6565680,100.0,17.04097164793213,18.375579034604183,162394,474586,110.8665155014071,109.07062707255525,0.019178082191780823,0.9999995298844129,-2.690253124493225e-06,17.708275341268156,2.922435557963964,0.003878096779900076,0.0058418472065704385,371712.0596496983
2015-01-01 14:40:00,2015-01-01 14:40:00,113.87224744604433,114.73633932023328,113.8388702939928,114.03620682983768,5274,2015-01-01,14:40:00,114.15393911791884,8677060,100.0,9.43873986780369,16.948863036120677,460167,312868,111.92307927755064,109.69132454221557,0.019178082191780823,1.0,-7.534055268543227e-09,13.193801451962184,0.6799009924657787,0.0010324114713569424,0.017294156479340517,132730642.97461125
2015-01-01 14:45:00,2015-01-01 14:45:00,113.0549873238631,113.07763559959112,112.45178745634188,112.68442229096158,5909,2015-01-01,14:45:00,112.08639005065594,6098341,100.0,19.3485109726792,18.754462994547204,499993,261007,112.17686028202095,110.06546176080882,0.019178082191780823,0.9999968608940603,-1.5885094358791818e-06,19.051486983613202,0.5220213082983162,-0.005307142088916847,-0.011853994239682142,629518.993282277
2015-01-01 14:50:00,2015-01-01 14:50:00,112.37039714972164,114.6172791021346,112.31753209666648,112.16391265528117,4076,2015-01-01,14:50:00,113.0663198053502,9904972,100.0,13.3884461946671,13.828690756159489,271426,204674,112.17254440644103,110.32776812261785,0.019178082191780823,0.9999999998168065,-6.444376143832642e-10,13.608568475413295,0.7540692490770965,0.008045432160007205,-0.004619180052557792,1551740583.568854
2015-01-01 14:55:00,2015-01-01 14:55:00,113.98474982425395,116.00832132852572,111.93556689925184,113.89249491704858,4201,2015-01-01,14:55:00,113.95614374342414,8147248,100.0,13.41089397913483,16.50196659856308,285969,326136,112.74586124331022,110.7733589719217,0.019178082191780823,0.999999999999283,-4.248754903457552e-09,14.956430288848955,1.1404592805513885,0.000558850049091581,0.015411215789876698,235363070.52814528
